t,x,y,z,roll,pitch,heading,u,v,w,p,q,r,lon,lat,left,right,bow_ver,bow_hor,stern_ver,stern_hor,elevator,rudder,
166.85000000,25.96984572,-0.00134705,0.34080652,-0.00000977,-0.00839957,0.00001160,0.20342857,-0.00000963,0.15498085,0.00000951,-0.00930318,-0.00000010,-0.00000001,0.00023371,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.90000000,25.97995170,-0.00134734,0.34864072,-0.00000929,-0.00886473,0.00001160,0.20318018,-0.00000913,0.14044695,0.00000980,-0.00870943,-0.00000021,-0.00000001,0.00023380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.95000000,25.99004806,-0.00134762,0.35575285,-0.00000880,-0.00930020,0.00001159,0.20283359,-0.00000866,0.12608311,0.00001008,-0.00812094,-0.00000032,-0.00000001,0.00023389,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.00000000,26.00013067,-0.00134788,0.36215105,-0.00000830,-0.00970624,0.00001158,0.20239744,-0.00000822,0.11187779,0.00001034,-0.00753756,-0.00000041,-0.00000001,0.00023398,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.05000000,26.01019577,-0.00134813,0.36784290,-0.00000778,-0.01008312,0.00001156,0.20188012,-0.00000780,0.09781978,0.00001058,-0.00695916,-0.00000050,-0.00000001,0.00023407,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.10000000,26.02023995,-0.00134836,0.37283542,-0.00000725,-0.01043108,0.00001154,0.20128977,-0.00000742,0.08389819,0.00001079,-0.00638560,-0.00000059,-0.00000001,0.00023416,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.15000000,26.03026013,-0.00134859,0.37713508,-0.00000671,-0.01075036,0.00001151,0.20063431,-0.00000706,0.07010241,0.00001099,-0.00581674,-0.00000066,-0.00000001,0.00023425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.20000000,26.04025359,-0.00134880,0.38074784,-0.00000616,-0.01104120,0.00001148,0.19992147,-0.00000674,0.05642213,0.00001116,-0.00525241,-0.00000073,-0.00000001,0.00023434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.25000000,26.05021791,-0.00134901,0.38367914,-0.00000560,-0.01130382,0.00001145,0.19915876,-0.00000645,0.04284727,0.00001131,-0.00469249,-0.00000079,-0.00000001,0.00023443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.30000000,26.06015099,-0.00134920,0.38593393,-0.00000504,-0.01153844,0.00001141,0.19835357,-0.00000620,0.02936800,0.00001143,-0.00413681,-0.00000084,-0.00000001,0.00023452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.35000000,26.07005107,-0.00134939,0.38751666,-0.00000447,-0.01174528,0.00001137,0.19751308,-0.00000598,0.01597471,0.00001153,-0.00358525,-0.00000089,-0.00000001,0.00023461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.40000000,26.07991666,-0.00134958,0.38843133,-0.00000389,-0.01192455,0.00001132,0.19664437,-0.00000579,0.00265797,0.00001161,-0.00303765,-0.00000092,-0.00000001,0.00023470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.45000000,26.08974659,-0.00134975,0.38868146,-0.00000331,-0.01207643,0.00001128,0.19575436,-0.00000564,-0.01059144,0.00001166,-0.00249388,-0.00000095,-0.00000001,0.00023479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.50000000,26.09953999,-0.00134993,0.38827013,-0.00000273,-0.01220112,0.00001123,0.19484983,-0.00000552,-0.02377908,0.00001169,-0.00195204,-0.00000097,-0.00000001,0.00023488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.55000000,26.10929626,-0.00135010,0.38720013,-0.00000214,-0.01229872,0.00001118,0.19393747,-0.00000543,-0.03690250,0.00001169,-0.00141121,-0.00000099,-0.00000001,0.00023496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.60000000,26.11901510,-0.00135026,0.38547440,-0.00000156,-0.01236928,0.00001113,0.19302394,-0.00000537,-0.04995904,0.00001167,-0.00087084,-0.00000099,-0.00000001,0.00023505,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.65000000,26.12869645,-0.00135043,0.38309601,-0.00000097,-0.01241283,0.00001108,0.19211579,-0.00000535,-0.06294611,0.00001163,-0.00033044,-0.00000099,-0.00000001,0.00023514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.70000000,26.13834057,-0.00135059,0.38006818,-0.00000039,-0.01242935,0.00001103,0.19121955,-0.00000536,-0.07586118,0.00001156,0.00021050,-0.00000098,-0.00000001,0.00023523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.75000000,26.14794795,-0.00135076,0.37639425,0.00000019,-0.01241882,0.00001099,0.19034166,-0.00000540,-0.08869930,0.00001147,0.00075232,-0.00000097,-0.00000001,0.00023531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.80000000,26.15751938,-0.00135092,0.37207781,0.00000076,-0.01238121,0.00001094,0.18948853,-0.00000548,-0.10145262,0.00001136,0.00129518,-0.00000094,-0.00000001,0.00023540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.85000000,26.16705588,-0.00135108,0.36712287,0.00000133,-0.01231645,0.00001089,0.18866650,-0.00000558,-0.11411671,0.00001122,0.00183932,-0.00000091,-0.00000001,0.00023548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.90000000,26.17655876,-0.00135125,0.36153365,0.00000189,-0.01222448,0.00001084,0.18788182,-0.00000571,-0.12668718,0.00001107,0.00238493,-0.00000087,-0.00000001,0.00023557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
167.95000000,26.18602958,-0.00135142,0.35531460,0.00000245,-0.01210524,0.00001080,0.18714069,-0.00000587,-0.13915977,0.00001089,0.00293216,-0.00000083,-0.00000001,0.00023566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.00000000,26.19547016,-0.00135160,0.34847039,0.00000299,-0.01195863,0.00001076,0.18644924,-0.00000606,-0.15153026,0.00001070,0.00348117,-0.00000078,-0.00000001,0.00023574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.05000000,26.20488256,-0.00135178,0.34100590,0.00000353,-0.01178457,0.00001072,0.18581353,-0.00000628,-0.16379454,0.00001048,0.00403205,-0.00000073,-0.00000001,0.00023583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.10000000,26.21426910,-0.00135196,0.33292623,0.00000405,-0.01158297,0.00001069,0.18523953,-0.00000652,-0.17594855,0.00001025,0.00458486,-0.00000067,-0.00000001,0.00023591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.15000000,26.22363235,-0.00135215,0.32423667,0.00000457,-0.01135372,0.00001065,0.18473313,-0.00000679,-0.18798833,0.00001000,0.00513965,-0.00000061,-0.00000001,0.00023599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.20000000,26.23297513,-0.00135235,0.31494272,0.00000507,-0.01109674,0.00001062,0.18430017,-0.00000708,-0.19990999,0.00000973,0.00569641,-0.00000054,-0.00000001,0.00023608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.25000000,26.24230049,-0.00135255,0.30505009,0.00000555,-0.01081192,0.00001060,0.18394635,-0.00000739,-0.21170970,0.00000945,0.00625509,-0.00000047,-0.00000001,0.00023616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.30000000,26.25161171,-0.00135277,0.29456467,0.00000602,-0.01049917,0.00001058,0.18367731,-0.00000773,-0.22338372,0.00000915,0.00681564,-0.00000040,-0.00000001,0.00023625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.35000000,26.26091234,-0.00135299,0.28349252,0.00000648,-0.01015838,0.00001056,0.18349297,-0.00000808,-0.23504330,0.00000884,0.00742296,-0.00000033,-0.00000001,0.00023633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.40000000,26.27020589,-0.00135322,0.27183416,0.00000692,-0.00978724,0.00001054,0.18339624,-0.00000843,-0.24669747,0.00000851,0.00822310,-0.00000027,-0.00000001,0.00023641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.45000000,26.27949599,-0.00135345,0.25958962,0.00000735,-0.00937608,0.00001053,0.18340159,-0.00000880,-0.25820197,0.00000817,0.00931076,-0.00000022,-0.00000001,0.00023650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.50000000,26.28878671,-0.00135370,0.24676607,0.00000776,-0.00891054,0.00001053,0.18354194,-0.00000920,-0.26911044,0.00000781,0.01059183,-0.00000017,-0.00000001,0.00023658,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.55000000,26.29808334,-0.00135396,0.23339285,0.00000815,-0.00838095,0.00001052,0.18384719,-0.00000959,-0.27887599,0.00000745,0.01197168,-0.00000012,-0.00000001,0.00023666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.60000000,26.30739223,-0.00135423,0.21952658,0.00000852,-0.00778237,0.00001052,0.18433132,-0.00000995,-0.28706154,0.00000708,0.01338603,-0.00000007,-0.00000001,0.00023675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.65000000,26.31672022,-0.00135450,0.20524566,0.00000888,-0.00711307,0.00001052,0.18499711,-0.00001027,-0.29325572,0.00000670,0.01477696,-0.00000005,-0.00000001,0.00023683,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.70000000,26.32607414,-0.00135479,0.19064904,0.00000921,-0.00637422,0.00001053,0.18583596,-0.00001056,-0.29706463,0.00000633,0.01608901,0.00000001,-0.00000001,0.00023692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.75000000,26.33546043,-0.00135508,0.17585534,0.00000953,-0.00556977,0.00001053,0.18682774,-0.00001081,-0.29811340,0.00000595,0.01726856,0.00000009,-0.00000001,0.00023700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.80000000,26.34488469,-0.00135538,0.16100193,0.00000982,-0.00470634,0.00001055,0.18794094,-0.00001101,-0.29605443,0.00000557,0.01826455,0.00000022,-0.00000001,0.00023708,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.85000000,26.35435130,-0.00135569,0.14624360,0.00001010,-0.00379311,0.00001057,0.18913370,-0.00001099,-0.29057776,0.00000520,0.01902980,0.00000035,-0.00000001,0.00023717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.90000000,26.36386302,-0.00135599,0.13175069,0.00001036,-0.00284162,0.00001059,0.19035565,-0.00001090,-0.28142318,0.00000483,0.01952281,0.00000043,-0.00000001,0.00023726,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
168.95000000,26.37342075,-0.00135629,0.11770663,0.00001060,-0.00186548,0.00001063,0.19155097,-0.00001067,-0.26839408,0.00000446,0.01970922,0.00000047,-0.00000001,0.00023734,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.00000000,26.38302332,-0.00135657,0.10430482,0.00001083,-0.00088002,0.00001066,0.19266175,-0.00001031,-0.25136974,0.00000409,0.01956350,0.00000048,-0.00000001,0.00023743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.05000000,26.39266746,-0.00135685,0.09174481,0.00001103,0.00009815,0.00001069,0.19363217,-0.00000990,-0.23031927,0.00000373,0.01906999,0.00000049,-0.00000001,0.00023752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.10000000,26.40234794,-0.00135712,0.08022790,0.00001122,0.00105165,0.00001073,0.19441305,-0.00000932,-0.20531228,0.00000338,0.01822373,0.00000051,-0.00000001,0.00023760,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.15000000,26.41205779,-0.00135736,0.06995207,0.00001139,0.00196284,0.00001076,0.19496570,-0.00000857,-0.17652584,0.00000304,0.01703075,0.00000050,-0.00000001,0.00023769,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.20000000,26.42178873,-0.00135759,0.06110666,0.00001154,0.00281438,0.00001080,0.19526555,-0.00000782,-0.14425278,0.00000270,0.01550777,0.00000053,-0.00000001,0.00023778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.25000000,26.43153167,-0.00135779,0.05386657,0.00001167,0.00358977,0.00001083,0.19530501,-0.00000684,-0.10889957,0.00000238,0.01368154,0.00000051,-0.00000001,0.00023786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.30000000,26.44127731,-0.00135796,0.04838657,0.00001179,0.00427384,0.00001087,0.19509418,-0.00000587,-0.07098579,0.00000205,0.01158778,0.00000045,-0.00000001,0.00023795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.35000000,26.45101677,-0.00135811,0.04479562,0.00001190,0.00485323,0.00001090,0.19466138,-0.00000471,-0.03112704,0.00000174,0.00926987,0.00000042,-0.00000001,0.00023804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.40000000,26.46074217,-0.00135822,0.04319205,0.00001198,0.00531673,0.00001092,0.19405110,-0.00000368,0.00997202,0.00000143,0.00677749,0.00000045,-0.00000001,0.00023813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.45000000,26.47044724,-0.00135830,0.04363906,0.00001205,0.00565560,0.00001095,0.19332182,-0.00000267,0.05154661,0.00000111,0.00415766,0.00000043,-0.00000001,0.00023821,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.50000000,26.48012775,-0.00135836,0.04616168,0.00001211,0.00586348,0.00001098,0.19254247,-0.00000169,0.09273159,0.00000079,0.00144662,0.00000043,-0.00000001,0.00023830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.55000000,26.48978189,-0.00135839,0.05074174,0.00001215,0.00593581,0.00001100,0.19178656,-0.00000054,0.13263548,0.00000048,-0.00129197,0.00000040,-0.00000001,0.00023839,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.60000000,26.49941042,-0.00135840,0.05731647,0.00001217,0.00587121,0.00001102,0.19112715,0.00000060,0.17036784,0.00000018,-0.00399168,0.00000038,-0.00000001,0.00023848,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.65000000,26.50901662,-0.00135836,0.06577861,0.00001218,0.00567163,0.00001103,0.19063163,0.00000158,0.20509897,-0.00000014,-0.00658446,0.00000041,-0.00000001,0.00023856,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.70000000,26.51860621,-0.00135830,0.07597934,0.00001218,0.00534241,0.00001105,0.19035556,0.00000249,0.23613860,-0.00000046,-0.00900554,0.00000047,-0.00000001,0.00023865,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.75000000,26.52818693,-0.00135822,0.08773525,0.00001215,0.00489213,0.00001107,0.19033808,0.00000325,0.26293859,-0.00000080,-0.01119583,0.00000051,-0.00000001,0.00023873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.80000000,26.53776804,-0.00135811,0.10083546,0.00001211,0.00433234,0.00001109,0.19059889,0.00000391,0.28511862,-0.00000113,-0.01310487,0.00000056,-0.00000001,0.00023882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.85000000,26.54735965,-0.00135798,0.11504997,0.00001206,0.00367710,0.00001111,0.19113652,0.00000445,0.30246308,-0.00000147,-0.01469318,0.00000058,-0.00000001,0.00023891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.90000000,26.55697203,-0.00135783,0.13013788,0.00001198,0.00294244,0.00001113,0.19192929,0.00000484,0.31492675,-0.00000182,-0.01593455,0.00000064,-0.00000001,0.00023899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
169.95000000,26.56661478,-0.00135767,0.14585592,0.00001189,0.00214571,0.00001115,0.19293787,0.00000504,0.32261500,-0.00000218,-0.01681700,0.00000072,-0.00000001,0.00023908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.00000000,26.57629626,-0.00135750,0.16196593,0.00001178,0.00130486,0.00001118,0.19410953,0.00000512,0.32576649,-0.00000255,-0.01734332,0.00000083,-0.00000001,0.00023917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.05000000,26.58602299,-0.00135733,0.17824158,0.00001166,0.00043769,0.00001121,0.19538329,0.00000507,0.32472966,-0.00000292,-0.01753040,0.00000101,-0.00000001,0.00023926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.10000000,26.59579926,-0.00135716,0.19447378,0.00001151,-0.00043883,0.00001125,0.19669555,0.00000494,0.31993678,-0.00000328,-0.01740782,0.00000115,-0.00000001,0.00023934,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.15000000,26.60562701,-0.00135698,0.21047494,0.00001135,-0.00130922,0.00001129,0.19798545,0.00000467,0.31187859,-0.00000365,-0.01701578,0.00000122,-0.00000001,0.00023943,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.20000000,26.61550586,-0.00135682,0.22608181,0.00001116,-0.00216001,0.00001135,0.19919923,0.00000433,0.30108103,-0.00000401,-0.01640272,0.00000128,-0.00000001,0.00023952,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.25000000,26.62543328,-0.00135666,0.24115734,0.00001096,-0.00298014,0.00001140,0.20029381,0.00000391,0.28808644,-0.00000437,-0.01562303,0.00000133,-0.00000001,0.00023961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.30000000,26.63540500,-0.00135650,0.25559145,0.00001074,-0.00376129,0.00001146,0.20123889,0.00000344,0.27344185,-0.00000472,-0.01473547,0.00000139,-0.00000001,0.00023970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.35000000,26.64541545,-0.00135636,0.26930129,0.00001051,-0.00449807,0.00001152,0.20201813,0.00000293,0.25769547,-0.00000506,-0.01380298,0.00000144,-0.00000001,0.00023979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.40000000,26.65545830,-0.00135624,0.28223136,0.00001026,-0.00518822,0.00001159,0.20263045,0.00000242,0.24142147,-0.00000539,-0.01289767,0.00000150,-0.00000001,0.00023988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.45000000,26.66552706,-0.00135612,0.29435484,0.00000999,-0.00583310,0.00001165,0.20309837,0.00000192,0.22539394,-0.00000570,-0.01214313,0.00000156,-0.00000001,0.00023997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.50000000,26.67561607,-0.00135602,0.30568358,0.00000970,-0.00644026,0.00001173,0.20342956,0.00000143,0.20988702,-0.00000600,-0.01152243,0.00000163,-0.00000001,0.00024006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.55000000,26.68571975,-0.00135593,0.31624322,0.00000940,-0.00701638,0.00001180,0.20361904,0.00000095,0.19462479,-0.00000629,-0.01090846,0.00000170,-0.00000001,0.00024015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
170.60000000,26.69583217,-0.00135586,0.32604565,0.00000908,-0.00756180,0.00001188,0.20367618,0.00000049,0.17957827,-0.00000657,-0.01030017,0.00000177,-0.00000001,0.00024024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
