t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
1.90000000,0.08766947,0.10377117,-0.28104124,0.00308895,0.08265666,0.03498127,0.08978585,0.10186301,-0.26426701,-0.03010110,-0.02949414,0.02986400
1.91666667,0.08872094,0.10544872,-0.28536727,0.00261953,0.08209779,0.03546495,0.08777269,0.09916664,-0.25287449,-0.03056125,-0.03344319,0.02902489
1.93333333,0.08975787,0.10708159,-0.28949167,0.00214145,0.08147608,0.03593398,0.08572271,0.09633650,-0.24099534,-0.03099282,-0.03722860,0.02814452
1.95000000,0.09078049,0.10866743,-0.29340713,0.00165512,0.08079437,0.03638777,0.08364059,0.09337416,-0.22867984,-0.03139543,-0.04084430,0.02722476
1.96666667,0.09178895,0.11020386,-0.29710720,0.00116099,0.08005556,0.03682573,0.08153052,0.09028138,-0.21598028,-0.03176874,-0.04428568,0.02626533
1.98333333,0.09278338,0.11168855,-0.30058637,0.00065950,0.07926257,0.03724731,0.07939717,0.08706008,-0.20295034,-0.03211220,-0.04754996,0.02526888
2.00000000,0.09376384,0.11311918,-0.30384005,0.00015114,0.07841835,0.03765209,0.07724638,0.08371236,-0.18964483,-0.03242489,-0.05063685,0.02424381
2.01666667,0.09473038,0.11449343,-0.30686458,-0.00036360,0.07752585,0.03803976,0.07508401,0.08024047,-0.17611925,-0.03270615,-0.05354686,0.02319695
2.03333333,0.09568302,0.11580905,-0.30965727,-0.00088417,0.07658796,0.03841010,0.07291572,0.07664689,-0.16242936,-0.03295506,-0.05628114,0.02213318
2.05000000,0.09662174,0.11706378,-0.31221633,-0.00141001,0.07560758,0.03876293,0.07074699,0.07293422,-0.14863087,-0.03317052,-0.05884147,0.02105612
2.06666667,0.09754648,0.11825543,-0.31454095,-0.00194055,0.07458755,0.03909814,0.06858297,0.06910526,-0.13477914,-0.03335151,-0.06123003,0.01996849
2.08333333,0.09845718,0.11938185,-0.31663122,-0.00247518,0.07353067,0.03941562,0.06642860,0.06516296,-0.12092875,-0.03349705,-0.06344949,0.01887264
2.10000000,0.09935374,0.12044092,-0.31848815,-0.00301326,0.07243969,0.03971531,0.06428854,0.06111041,-0.10713329,-0.03360589,-0.06550290,0.01777076
2.11666667,0.10023603,0.12143061,-0.32011361,-0.00355414,0.07131731,0.03999718,0.06216716,0.05695093,-0.09344504,-0.03367683,-0.06739350,0.01666519
2.13333333,0.10110391,0.12234891,-0.32151036,-0.00409713,0.07016616,0.04026125,0.06006859,0.05268793,-0.07991466,-0.03370876,-0.06912491,0.01555824
2.15000000,0.10195725,0.12319390,-0.32268194,-0.00464154,0.06898881,0.04050756,0.05799671,0.04832504,-0.06659104,-0.03370059,-0.07070088,0.01445253
